2024-06-30 23:21:23,774 [INFO   ] No DB found at data_collection_analysis_tutorial.db, creating a new DB!
2024-07-01 20:10:02,822 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,822 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,823 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,824 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,824 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,825 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,825 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,826 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,826 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,827 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,828 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,828 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,829 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,829 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,830 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,831 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,831 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,832 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,832 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,833 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,833 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,834 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,834 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,835 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,835 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,836 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,837 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,837 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,838 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,838 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,839 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,839 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,840 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,840 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,841 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,841 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,842 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,842 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,843 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,844 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,844 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,845 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,845 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,846 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,847 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,847 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,848 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,848 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,849 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,849 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,850 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,850 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,851 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,851 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,852 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,853 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,853 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,854 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,855 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,855 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,856 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,857 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,857 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,857 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,858 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,859 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,859 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,860 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,861 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,861 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,862 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,862 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,863 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,863 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,864 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,864 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,865 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,865 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,866 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,867 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,867 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,867 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,868 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,868 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,869 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,870 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,870 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,871 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,871 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,872 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,873 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,873 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,874 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,874 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,875 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,875 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,876 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,877 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,877 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,878 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,878 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,879 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,880 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,880 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,881 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,881 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,882 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,882 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,883 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,883 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,884 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,884 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,885 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,886 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,886 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,887 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,887 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,887 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,888 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,888 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,889 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,890 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,890 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,891 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,892 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,892 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,893 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,894 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,894 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,895 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,895 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,895 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,896 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,897 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,897 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,898 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,898 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,899 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,900 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,900 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,901 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,901 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,902 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,902 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,903 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,903 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,904 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,904 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,905 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,906 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,907 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,907 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,908 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,909 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,909 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,910 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,910 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,911 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,911 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,912 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,913 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,913 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,914 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,914 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,915 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,915 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,916 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,916 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,917 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,917 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,918 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,919 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,919 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,920 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,920 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,921 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,921 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,922 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,923 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,923 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,924 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,924 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,925 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,925 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,926 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,926 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,927 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,928 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,928 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,929 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,929 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,930 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,931 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,932 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,932 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,937 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,938 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,939 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,939 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,940 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,940 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,941 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,942 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,942 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,943 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,943 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,944 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,944 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,945 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,946 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,946 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,947 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,947 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,948 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,948 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,949 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,949 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,950 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,951 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,951 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,952 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,952 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,953 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,953 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,954 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,955 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,955 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,956 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,956 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,956 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,957 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,958 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,959 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,959 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,960 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,960 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,961 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,961 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,962 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,962 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,963 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,963 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,964 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,964 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,965 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,965 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,966 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,967 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,967 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,967 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,968 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,968 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,969 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,970 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,970 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,971 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,971 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,972 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,973 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,973 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,974 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,974 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,975 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,975 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,976 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,977 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,977 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,978 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,978 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,979 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,979 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,980 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,981 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,981 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,982 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,982 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,983 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,984 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,984 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,985 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,985 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,986 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,986 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,987 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,988 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,988 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,989 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,989 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,990 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,990 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,991 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,991 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,992 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,992 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,993 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,993 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,994 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,995 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,995 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,996 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,996 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,997 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,997 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,998 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,998 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,999 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,000 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,000 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,001 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,001 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,002 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,002 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,003 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,004 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,004 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,005 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,006 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,006 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,007 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,007 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,008 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,008 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,009 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,010 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,010 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,011 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,011 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,012 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,012 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,013 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,013 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,014 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,015 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,015 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,016 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,017 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,017 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,018 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,018 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,019 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,019 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,020 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,020 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,021 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,022 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,022 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,023 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,023 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,024 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,024 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,025 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,025 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,026 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,027 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,027 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,028 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,028 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,029 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,030 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,030 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,031 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,031 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,032 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,032 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,033 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,033 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,034 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,034 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,035 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,036 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,036 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,037 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,037 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,038 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,039 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,039 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,040 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,040 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,041 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,041 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,042 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,043 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,043 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,044 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,044 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,045 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,045 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,046 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,047 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,047 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,048 [INFO   ] Received msg [tell]
2024-07-01 20:10:03,048 [INFO   ] Received msg [ask]
2024-07-01 20:10:03,049 [INFO   ] Received msg [tell]
